cliente_id,nome,data_nascimento,genero,cidade,estado,data_cadastro,segmento
14750,Otávio Lima,1991-04-18,F,Vitória,ES,2019-02-02,Pessoa Física
14751,Felipe Pereira,1967-03-18,M,Caxias do Sul,RS,2020-06-12,Pessoa Física
14752,Henrique Oliveira,1953-12-13,F,Santa Cruz do Sul,RS,2023-03-01,Pessoa Física
14753,Eduarda Rodrigues,2002-04-06,M,Rio de Janeiro,RJ,2024-07-22,Pessoa Física
14754,Carla Pereira,1951-04-13,M,Blumenau,SC,2021-05-13,Alta Renda
14755,Empresa Fernandes 255 Ltda,2003-02-18,PJ,Florianópolis,SC,2018-12-21,Pessoa Jurídica
14756,Carla Almeida,1995-04-23,M,Santa Maria,RS,2021-07-13,Pessoa Física
14757,Empresa Silva 257 Ltda,1996-11-18,PJ,Brasília,DF,2020-10-24,Pessoa Jurídica
14758,Empresa Rodrigues 258 Ltda,2015-01-23,PJ,Rio de Janeiro,RJ,2020-11-13,Pessoa Jurídica
14759,Larissa Costa,1984-08-12,F,Londrina,PR,2019-12-02,Pessoa Física
14760,Eduarda Nascimento,1964-09-02,F,Curitiba,PR,2018-11-15,Pessoa Física
14761,Felipe Nascimento,1999-04-06,F,Brasília,DF,2022-04-07,Pessoa Física
14762,Empresa Almeida 262 Ltda,2018-02-03,PJ,Santa Cruz do Sul,RS,2022-09-20,Pessoa Jurídica
14763,Eduarda Costa,1969-11-04,M,Goiânia,GO,2021-02-17,Pessoa Física
14764,Gabriela Rodrigues,1980-01-22,M,Goiânia,GO,2026-05-08,Alta Renda
14765,Empresa Souza 265 Ltda,1997-05-08,PJ,Blumenau,SC,2021-02-11,Pessoa Jurídica
14766,Marcos Pereira,2001-07-19,F,Belo Horizonte,MG,2023-06-14,Alta Renda
14767,Bruno Souza,1968-11-21,M,Belo Horizonte,MG,2026-03-07,Alta Renda
14768,Bruno Santos,1991-09-15,F,Curitiba,PR,2025-03-20,Alta Renda
14769,Carla Costa,1985-10-19,F,Caxias do Sul,RS,2026-07-15,Pessoa Física
14770,Vanessa Costa,1990-12-24,M,Rio de Janeiro,RJ,2023-10-11,Pessoa Física
14771,Empresa Souza 271 Ltda,1997-02-05,PJ,Joinville,SC,2026-06-14,Pessoa Jurídica
14772,Bruno Costa,1958-08-23,F,Santa Maria,RS,2021-03-13,Pessoa Física
14773,Marcos Costa,2002-10-13,M,Rio de Janeiro,RJ,2018-11-19,Pessoa Física
14774,Empresa Oliveira 274 Ltda,2011-07-14,PJ,Florianópolis,SC,2021-07-18,Pessoa Jurídica
14775,Larissa Fernandes,1970-01-26,M,Londrina,PR,2023-01-30,Pessoa Física
14776,Empresa Oliveira 276 Ltda,2005-07-02,PJ,Florianópolis,SC,2026-12-10,Pessoa Jurídica
14777,Ana Nascimento,1974-02-12,F,Campinas,SP,2026-03-26,Pessoa Física
14778,Felipe Fernandes,1954-03-16,F,Porto Alegre,RS,2025-07-11,Pessoa Física
14779,William Oliveira,1969-09-25,F,Campinas,SP,2020-02-28,Alta Renda
14780,Bruno Silva,1992-08-05,M,Goiânia,GO,2022-08-05,Pessoa Física
14781,Gabriela Souza,1960-08-01,M,Belo Horizonte,MG,2021-05-31,Pessoa Física
14782,Empresa Costa 282 Ltda,2007-07-08,PJ,Porto Alegre,RS,2025-01-02,Pessoa Jurídica
14783,Empresa Lima 283 Ltda,2013-12-19,PJ,Vitória,ES,2018-11-16,Pessoa Jurídica
14784,Henrique Santos,1979-04-29,F,São Paulo,SP,2018-05-10,Pessoa Física
14785,Patrícia Oliveira,1977-02-21,M,Santa Maria,RS,2021-08-29,Pessoa Física
14786,Larissa Fernandes,1985-10-01,M,Florianópolis,SC,2023-01-16,Pessoa Física
14787,Eduarda Santos,1991-12-05,M,Porto Alegre,RS,2020-01-26,Pessoa Física
14788,Felipe Souza,1960-01-10,M,Florianópolis,SC,2018-06-20,Pessoa Física
14789,Rafael Souza,1977-09-15,F,Blumenau,SC,2021-04-14,Pessoa Física
14790,Daniel Fernandes,1954-11-26,M,Londrina,PR,2021-09-17,Pessoa Física
14791,William Santos,1998-08-13,F,Santa Cruz do Sul,RS,2020-02-13,Pessoa Física
14792,Empresa Oliveira 292 Ltda,2008-01-12,PJ,Porto Alegre,RS,2022-07-17,Pessoa Jurídica
14793,Isabela Oliveira,1992-03-06,F,Rio de Janeiro,RJ,2025-03-22,Pessoa Física
14794,Patrícia Araújo,1966-08-24,M,Joinville,SC,2022-02-02,Pessoa Física
14795,Daniel Lima,1973-09-25,M,Blumenau,SC,2019-10-05,Pessoa Física
14796,Bruno Almeida,1974-05-28,M,Rio de Janeiro,RJ,2018-08-11,Pessoa Física
14797,Daniel Nascimento,1950-05-26,M,Santa Maria,RS,2025-05-09,Pessoa Física
14798,Sabrina Rodrigues,1985-08-09,M,Londrina,PR,2024-08-05,Alta Renda
14799,Natália Lima,1962-06-04,F,Brasília,DF,2024-08-14,Pessoa Física
14800,Henrique Nascimento,1952-08-21,F,São Paulo,SP,2022-11-19,Pessoa Física
14801,Patrícia Pereira,1956-11-18,F,Vitória,ES,2020-02-05,Pessoa Física
14802,Tiago Araújo,1958-06-05,F,Porto Alegre,RS,2018-09-04,Pessoa Física
14803,Otávio Almeida,1951-01-04,M,Londrina,PR,2019-08-03,Pessoa Física
14804,Tiago Fernandes,1997-01-14,M,Florianópolis,SC,2022-07-31,Alta Renda
14805,Tiago Souza,1960-11-20,M,São Paulo,SP,2021-12-18,Alta Renda
14806,Tiago Oliveira,1981-07-13,F,Vitória,ES,2021-03-29,Pessoa Física
14807,Empresa Oliveira 307 Ltda,2012-11-19,PJ,Florianópolis,SC,2026-06-13,Pessoa Jurídica
14808,Empresa Pereira 308 Ltda,2015-07-05,PJ,Curitiba,PR,2025-12-05,Pessoa Jurídica
14809,Patrícia Santos,2003-05-14,M,Santa Maria,RS,2018-04-21,Pessoa Física
14810,Felipe Almeida,1971-03-25,M,Vitória,ES,2022-01-01,Alta Renda
14811,Gabriela Lima,1956-09-05,F,Joinville,SC,2026-08-29,Pessoa Física
14812,Henrique Santos,1990-07-08,M,Curitiba,PR,2019-01-12,Alta Renda
14813,Empresa Fernandes 313 Ltda,2007-08-22,PJ,Brasília,DF,2025-12-25,Pessoa Jurídica
14814,Empresa Lima 314 Ltda,2004-03-11,PJ,Santa Maria,RS,2024-09-21,Pessoa Jurídica
14815,Carla Rodrigues,1999-11-16,M,Blumenau,SC,2020-12-13,Pessoa Física
14816,William Souza,1985-10-14,M,Vitória,ES,2020-05-08,Pessoa Física
14817,Empresa Costa 317 Ltda,2006-07-03,PJ,Blumenau,SC,2022-06-23,Pessoa Jurídica
14818,Isabela Araújo,1987-08-09,F,Brasília,DF,2022-09-03,Alta Renda
14819,Vanessa Santos,1985-04-25,F,São Paulo,SP,2026-07-08,Alta Renda
14820,Felipe Oliveira,1951-12-28,F,Santa Cruz do Sul,RS,2018-06-17,Alta Renda
14821,Henrique Santos,1968-11-20,M,Brasília,DF,2026-01-21,Alta Renda
14822,Gabriela Lima,1966-01-17,M,Campinas,SP,2019-04-08,Alta Renda
14823,Empresa Santos 323 Ltda,2003-02-17,PJ,Londrina,PR,2020-11-08,Pessoa Jurídica
14824,Bruno Fernandes,2001-05-05,F,Campinas,SP,2025-04-04,Pessoa Física
14825,Ana Rodrigues,1984-02-19,F,Vitória,ES,2025-06-30,Pessoa Física
14826,Empresa Costa 326 Ltda,2013-08-29,PJ,Curitiba,PR,2024-11-04,Pessoa Jurídica
14827,Ana Almeida,1957-03-14,M,Belo Horizonte,MG,2018-11-02,Alta Renda
14828,Eduarda Souza,1975-12-29,M,Santa Cruz do Sul,RS,2022-03-19,Alta Renda
14829,Empresa Silva 329 Ltda,2013-08-04,PJ,Porto Alegre,RS,2024-01-08,Pessoa Jurídica
14830,Tiago Araújo,1951-08-06,M,Porto Alegre,RS,2026-12-28,Pessoa Física
14831,Empresa Costa 331 Ltda,2009-12-09,PJ,Goiânia,GO,2020-10-27,Pessoa Jurídica
14832,João Silva,1991-10-03,F,Goiânia,GO,2019-01-19,Alta Renda
14833,Isabela Souza,1992-04-29,M,Caxias do Sul,RS,2020-11-29,Alta Renda
14834,Otávio Almeida,2005-11-25,F,Curitiba,PR,2022-06-02,Pessoa Física
14835,Natália Silva,1999-04-14,M,Curitiba,PR,2022-06-02,Pessoa Física
14836,Gabriela Souza,1963-02-07,M,Londrina,PR,2021-09-16,Pessoa Física
14837,Eduarda Fernandes,2005-08-12,F,Belo Horizonte,MG,2024-09-12,Pessoa Física
14838,Marcos Fernandes,1980-01-15,M,Joinville,SC,2025-12-29,Pessoa Física
14839,Empresa Lima 339 Ltda,2018-04-10,PJ,Curitiba,PR,2023-07-24,Pessoa Jurídica
14840,Carla Araújo,1997-04-29,M,Rio de Janeiro,RJ,2019-10-12,Pessoa Física
14841,Patrícia Silva,1975-02-28,F,Porto Alegre,RS,2022-12-31,Alta Renda
14842,Sabrina Santos,1952-01-12,F,Londrina,PR,2025-02-17,Pessoa Física
14843,Ana Araújo,1979-12-29,F,Porto Alegre,RS,2024-02-18,Pessoa Física
14844,Empresa Pereira 344 Ltda,2013-02-13,PJ,Florianópolis,SC,2023-09-23,Pessoa Jurídica
14845,Eduarda Lima,1959-08-13,M,Porto Alegre,RS,2018-12-05,Pessoa Física
14846,Empresa Souza 346 Ltda,2000-04-16,PJ,Florianópolis,SC,2018-01-19,Pessoa Jurídica
14847,Bruno Rodrigues,1985-08-14,F,Rio de Janeiro,RJ,2024-11-02,Pessoa Física
14848,Vanessa Oliveira,1996-11-19,M,Rio de Janeiro,RJ,2020-05-21,Pessoa Física
14849,Bruno Fernandes,2001-07-18,F,Florianópolis,SC,2019-01-07,Alta Renda
14850,Henrique Rodrigues,2000-02-20,M,Campinas,SP,2019-07-26,Pessoa Física
14851,Bruno Silva,1964-11-24,M,Rio de Janeiro,RJ,2022-01-10,Pessoa Física
14852,Sabrina Santos,1950-01-27,M,Santa Maria,RS,2018-12-20,Pessoa Física
14853,Daniel Araújo,1977-04-10,M,Campinas,SP,2020-01-05,Alta Renda
14854,Empresa Nascimento 354 Ltda,1997-10-01,PJ,Belo Horizonte,MG,2024-10-15,Pessoa Jurídica
14855,João Fernandes,1975-12-28,M,Brasília,DF,2024-06-05,Pessoa Física
14856,Daniel Oliveira,1952-07-21,F,Brasília,DF,2023-02-17,Pessoa Física
14857,Felipe Araújo,1966-01-18,M,São Paulo,SP,2021-01-10,Pessoa Física
14858,Vanessa Araújo,1978-04-18,M,Joinville,SC,2024-08-31,Alta Renda
14859,Henrique Fernandes,1966-03-23,M,Goiânia,GO,2026-10-27,Pessoa Física
14860,Tiago Lima,1974-10-22,M,Santa Maria,RS,2021-10-12,Pessoa Física
14861,Daniel Pereira,1955-10-01,M,Santa Maria,RS,2024-09-14,Pessoa Física
14862,Larissa Souza,1998-12-23,M,Belo Horizonte,MG,2026-01-30,Pessoa Física
14863,William Pereira,1962-06-29,F,Brasília,DF,2018-06-18,Alta Renda
14864,Felipe Oliveira,1963-10-06,F,Rio de Janeiro,RJ,2018-07-12,Alta Renda
14865,Isabela Fernandes,1996-01-04,F,Brasília,DF,2024-03-23,Pessoa Física
14866,Ana Nascimento,1955-12-10,F,Santa Maria,RS,2026-08-01,Pessoa Física
14867,Marcos Araújo,1978-08-22,M,Blumenau,SC,2024-10-11,Alta Renda
14868,Empresa Lima 368 Ltda,2004-03-01,PJ,Londrina,PR,2022-01-12,Pessoa Jurídica
14869,Empresa Lima 369 Ltda,2007-04-01,PJ,Santa Cruz do Sul,RS,2021-07-16,Pessoa Jurídica
14870,Daniel Santos,1958-01-21,F,Santa Cruz do Sul,RS,2020-06-06,Pessoa Física
14871,Carla Nascimento,1981-09-14,M,Goiânia,GO,2024-04-12,Pessoa Física
14872,Daniel Oliveira,1965-01-02,F,Brasília,DF,2019-08-15,Pessoa Física
14873,Marcos Pereira,1981-11-15,F,Belo Horizonte,MG,2021-10-06,Pessoa Física
14874,João Costa,1992-05-21,M,São Paulo,SP,2018-08-28,Pessoa Física
14875,João Araújo,1969-03-30,F,Curitiba,PR,2021-03-02,Pessoa Física
14876,Bruno Pereira,1955-09-27,M,Rio de Janeiro,RJ,2026-10-02,Pessoa Física
14877,Empresa Oliveira 377 Ltda,2006-01-22,PJ,Santa Maria,RS,2018-04-25,Pessoa Jurídica
14878,William Silva,1984-11-14,F,Blumenau,SC,2018-08-18,Pessoa Física
14879,João Costa,1950-05-16,F,Goiânia,GO,2022-04-15,Alta Renda
14880,Vanessa Santos,1956-04-03,M,Rio de Janeiro,RJ,2019-06-30,Pessoa Física
14881,Larissa Almeida,1976-04-01,F,Santa Cruz do Sul,RS,2021-08-27,Pessoa Física
14882,Gabriela Nascimento,1995-02-28,F,São Paulo,SP,2020-04-17,Pessoa Física
14883,William Oliveira,1997-03-31,M,Curitiba,PR,2022-12-17,Pessoa Física
14884,Rafael Costa,1963-08-19,M,Santa Cruz do Sul,RS,2020-07-21,Pessoa Física
14885,Larissa Silva,1963-06-19,F,Santa Maria,RS,2020-01-10,Pessoa Física
14886,Felipe Fernandes,1986-02-24,M,Brasília,DF,2026-05-04,Pessoa Física
14887,Bruno Nascimento,1994-09-24,F,Santa Cruz do Sul,RS,2021-11-14,Pessoa Física
14888,Vanessa Fernandes,1954-09-04,F,Belo Horizonte,MG,2019-11-20,Pessoa Física
14889,Natália Pereira,1970-07-22,M,Joinville,SC,2018-07-25,Alta Renda
14890,Ana Pereira,1974-07-30,M,São Paulo,SP,2025-12-28,Pessoa Física
14891,Rafael Rodrigues,1972-01-02,M,Belo Horizonte,MG,2026-09-03,Pessoa Física
14892,João Araújo,1976-09-01,M,Caxias do Sul,RS,2018-11-04,Pessoa Física
14893,Eduarda Nascimento,1957-04-12,M,Campinas,SP,2018-10-31,Alta Renda
14894,Ana Silva,1991-05-09,F,Brasília,DF,2023-02-10,Alta Renda
14895,Otávio Almeida,1985-11-28,M,Santa Cruz do Sul,RS,2020-07-03,Pessoa Física
14896,Natália Araújo,1983-06-10,F,Londrina,PR,2020-09-04,Pessoa Física
14897,Empresa Silva 397 Ltda,2018-03-28,PJ,Blumenau,SC,2024-11-19,Pessoa Jurídica
14898,Tiago Araújo,1964-01-30,F,Belo Horizonte,MG,2019-08-26,Pessoa Física
14899,Henrique Almeida,1954-11-12,F,Londrina,PR,2018-02-12,Pessoa Física
14900,Empresa Lima 400 Ltda,2001-02-06,PJ,Goiânia,GO,2020-11-26,Pessoa Jurídica
14901,Carla Rodrigues,1994-09-29,M,Caxias do Sul,RS,2020-05-18,Alta Renda
14902,Bruno Lima,1965-12-05,F,São Paulo,SP,2022-03-08,Alta Renda
14903,Ana Rodrigues,1995-07-30,M,Vitória,ES,2020-12-12,Pessoa Física
14904,Empresa Nascimento 404 Ltda,2008-02-04,PJ,Santa Maria,RS,2020-10-30,Pessoa Jurídica
14905,William Rodrigues,2005-06-03,M,Goiânia,GO,2018-04-13,Pessoa Física
14906,Marcos Rodrigues,1971-10-28,M,Caxias do Sul,RS,2023-03-23,Pessoa Física
14907,Empresa Silva 407 Ltda,2007-11-24,PJ,Santa Cruz do Sul,RS,2025-05-01,Pessoa Jurídica
14908,Felipe Oliveira,1971-10-14,M,Caxias do Sul,RS,2025-11-24,Pessoa Física
14909,Otávio Rodrigues,1980-04-08,F,Caxias do Sul,RS,2018-05-31,Pessoa Física
14910,Sabrina Souza,1960-09-04,F,Blumenau,SC,2026-02-15,Pessoa Física
14911,William Fernandes,1951-07-26,M,Curitiba,PR,2018-05-28,Alta Renda
14912,Ana Rodrigues,1953-04-24,M,Joinville,SC,2020-11-23,Pessoa Física
14913,Bruno Silva,1991-12-14,F,Joinville,SC,2026-03-04,Alta Renda
14914,Gabriela Lima,1986-01-16,F,Joinville,SC,2024-03-23,Alta Renda
14915,Marcos Almeida,1990-07-20,M,Joinville,SC,2026-03-10,Pessoa Física
14916,Bruno Almeida,1956-04-03,M,Curitiba,PR,2023-09-10,Pessoa Física
14917,Henrique Nascimento,2000-10-11,F,Campinas,SP,2025-01-19,Pessoa Física
14918,Larissa Oliveira,2004-01-27,F,Curitiba,PR,2018-08-05,Pessoa Física
14919,Henrique Araújo,1961-10-19,M,Curitiba,PR,2022-05-15,Pessoa Física
14920,Natália Silva,1951-05-27,F,Campinas,SP,2022-07-19,Alta Renda
14921,Rafael Costa,2005-01-29,M,Joinville,SC,2026-01-01,Pessoa Física
14922,Natália Costa,2000-10-22,M,Blumenau,SC,2021-03-08,Pessoa Física
14923,Empresa Lima 423 Ltda,2015-04-15,PJ,Rio de Janeiro,RJ,2022-01-05,Pessoa Jurídica
14924,Daniel Pereira,1979-01-02,M,Londrina,PR,2019-09-28,Pessoa Física
14925,Empresa Souza 425 Ltda,1998-03-31,PJ,Florianópolis,SC,2026-09-14,Pessoa Jurídica
14926,Empresa Santos 426 Ltda,2008-04-21,PJ,Brasília,DF,2022-02-23,Pessoa Jurídica
14927,Isabela Nascimento,1989-11-07,M,Santa Cruz do Sul,RS,2026-04-21,Pessoa Física
14928,Isabela Almeida,2000-02-07,M,Vitória,ES,2023-03-20,Pessoa Física
14929,Empresa Oliveira 429 Ltda,1997-10-25,PJ,Londrina,PR,2024-10-28,Pessoa Jurídica
14930,Marcos Souza,1970-08-14,M,Porto Alegre,RS,2020-11-26,Pessoa Física
14931,Patrícia Almeida,1983-02-27,M,Santa Cruz do Sul,RS,2022-08-12,Pessoa Física
14932,Gabriela Souza,1964-03-21,F,Londrina,PR,2022-06-10,Pessoa Física
14933,Otávio Fernandes,2000-11-09,F,Londrina,PR,2022-05-19,Pessoa Física
14934,Eduarda Souza,1998-02-14,M,Curitiba,PR,2020-11-25,Pessoa Física
14935,Marcos Araújo,1980-11-13,F,Londrina,PR,2025-07-09,Pessoa Física
14936,Henrique Araújo,1983-02-13,F,Caxias do Sul,RS,2019-01-13,Alta Renda
14937,Otávio Santos,1989-09-02,M,Vitória,ES,2024-06-07,Pessoa Física
14938,Daniel Pereira,1991-08-23,M,Campinas,SP,2025-09-05,Alta Renda
14939,Larissa Silva,1998-09-20,F,Blumenau,SC,2018-10-03,Pessoa Física
14940,William Araújo,1975-06-03,M,Brasília,DF,2019-01-14,Pessoa Física
14941,Patrícia Costa,1973-07-13,F,Caxias do Sul,RS,2020-11-14,Pessoa Física
14942,Felipe Pereira,1994-02-06,F,Vitória,ES,2021-09-22,Pessoa Física
14943,Isabela Santos,1972-08-10,F,Curitiba,PR,2022-01-19,Pessoa Física
14944,Eduarda Araújo,1963-08-23,F,Florianópolis,SC,2022-05-24,Pessoa Física
14945,William Silva,1976-10-06,F,São Paulo,SP,2024-11-30,Pessoa Física
14946,Empresa Lima 446 Ltda,2014-05-10,PJ,Florianópolis,SC,2023-09-04,Pessoa Jurídica
14947,Marcos Fernandes,1959-12-16,M,Curitiba,PR,2019-01-02,Pessoa Física
14948,Rafael Pereira,1979-02-06,M,Joinville,SC,2024-07-28,Alta Renda
14949,Empresa Santos 449 Ltda,2008-08-26,PJ,Campinas,SP,2020-08-10,Pessoa Jurídica
14950,Felipe Souza,1999-01-17,M,São Paulo,SP,2025-03-02,Alta Renda
14951,Bruno Pereira,1963-12-27,F,Porto Alegre,RS,2020-03-07,Pessoa Física
14952,Vanessa Santos,1967-04-07,M,Brasília,DF,2020-03-20,Pessoa Física
14953,Empresa Nascimento 453 Ltda,2000-07-11,PJ,Florianópolis,SC,2025-06-19,Pessoa Jurídica
14954,Carla Fernandes,1961-05-19,F,Caxias do Sul,RS,2023-07-22,Alta Renda
14955,Natália Pereira,1969-11-16,F,Londrina,PR,2019-09-10,Pessoa Física
14956,Carla Fernandes,1957-04-22,M,Londrina,PR,2023-07-16,Pessoa Física
14957,Marcos Santos,2001-05-16,M,Curitiba,PR,2022-06-14,Pessoa Física
14958,Eduarda Oliveira,1978-08-25,F,Florianópolis,SC,2018-02-16,Alta Renda
14959,Empresa Silva 459 Ltda,2000-12-04,PJ,Londrina,PR,2026-09-04,Pessoa Jurídica
14960,Empresa Araújo 460 Ltda,2000-07-12,PJ,Florianópolis,SC,2026-05-05,Pessoa Jurídica
14961,Carla Nascimento,1991-04-06,M,Campinas,SP,2025-05-12,Pessoa Física
14962,Henrique Souza,1959-01-15,M,Florianópolis,SC,2026-05-14,Pessoa Física
14963,Natália Fernandes,1981-07-20,M,Porto Alegre,RS,2022-10-14,Alta Renda
14964,Bruno Fernandes,1981-08-22,F,Goiânia,GO,2021-04-14,Pessoa Física
14965,Ana Nascimento,1983-01-20,F,São Paulo,SP,2025-12-09,Pessoa Física
14966,William Lima,1961-04-02,F,Blumenau,SC,2021-08-10,Pessoa Física
14967,Carla Pereira,1977-06-20,M,Florianópolis,SC,2018-02-14,Pessoa Física
14968,Larissa Almeida,1971-09-01,M,Santa Cruz do Sul,RS,2025-12-22,Pessoa Física
14969,Henrique Fernandes,1989-10-23,F,Campinas,SP,2025-12-02,Pessoa Física
14970,Vanessa Nascimento,1987-02-02,M,Porto Alegre,RS,2022-03-02,Pessoa Física
14971,João Santos,1992-04-16,F,Belo Horizonte,MG,2021-10-30,Pessoa Física
14972,Empresa Araújo 472 Ltda,1997-03-15,PJ,São Paulo,SP,2020-07-04,Pessoa Jurídica
14973,João Rodrigues,1956-10-20,F,Vitória,ES,2019-07-10,Alta Renda
14974,Carla Nascimento,2004-10-17,F,Rio de Janeiro,RJ,2025-09-10,Pessoa Física
14975,Carla Nascimento,1979-12-20,M,Santa Maria,RS,2022-01-19,Pessoa Física
14976,William Oliveira,1967-04-08,F,Joinville,SC,2025-07-18,Pessoa Física
14977,Empresa Souza 477 Ltda,1999-01-26,PJ,São Paulo,SP,2018-11-14,Pessoa Jurídica
14978,Felipe Araújo,1967-12-15,F,São Paulo,SP,2021-10-25,Pessoa Física
14979,Gabriela Lima,1964-04-10,M,Goiânia,GO,2020-05-21,Pessoa Física
14980,Daniel Almeida,1967-01-11,F,Blumenau,SC,2025-09-30,Alta Renda
14981,Otávio Fernandes,1993-12-17,M,Santa Maria,RS,2026-07-14,Pessoa Física
14982,Daniel Rodrigues,1988-07-08,F,Caxias do Sul,RS,2026-08-28,Pessoa Física
14983,Tiago Oliveira,1980-07-02,F,Goiânia,GO,2025-11-18,Pessoa Física
14984,William Santos,1965-09-21,F,Santa Maria,RS,2025-07-10,Pessoa Física
14985,Empresa Costa 485 Ltda,2005-02-20,PJ,São Paulo,SP,2019-03-16,Pessoa Jurídica
14986,Empresa Santos 486 Ltda,2000-05-28,PJ,Florianópolis,SC,2021-09-05,Pessoa Jurídica
14987,João Santos,1961-10-12,F,Londrina,PR,2026-11-25,Alta Renda
14988,Patrícia Nascimento,1957-06-03,M,Blumenau,SC,2018-11-16,Pessoa Física
14989,Ana Rodrigues,1992-06-06,F,Santa Cruz do Sul,RS,2026-08-15,Pessoa Física
14990,Ana Almeida,1975-02-16,M,Joinville,SC,2024-11-30,Pessoa Física
14991,Eduarda Fernandes,1963-11-03,F,Campinas,SP,2019-06-14,Pessoa Física
14992,Empresa Silva 492 Ltda,2011-03-06,PJ,Belo Horizonte,MG,2024-01-03,Pessoa Jurídica
14993,Bruno Oliveira,2001-05-04,M,Belo Horizonte,MG,2020-07-29,Pessoa Física
14994,Gabriela Nascimento,1990-12-20,F,Porto Alegre,RS,2020-02-25,Pessoa Física
14995,Daniel Fernandes,1997-03-05,M,Porto Alegre,RS,2025-05-31,Pessoa Física
14996,Daniel Nascimento,1980-07-19,M,Goiânia,GO,2018-02-07,Pessoa Física
14997,Carla Fernandes,1998-07-26,F,Blumenau,SC,2021-05-03,Alta Renda
14998,Daniel Almeida,1963-01-21,F,Rio de Janeiro,RJ,2019-02-13,Alta Renda
14999,Empresa Santos 499 Ltda,1998-07-12,PJ,Porto Alegre,RS,2018-11-17,Pessoa Jurídica
15000,Daniel Nascimento,2001-08-16,F,Santa Maria,RS,2024-12-29,Alta Renda
15001,Eduarda Pereira,1993-08-12,M,Caxias do Sul,RS,2026-10-25,Pessoa Física
15002,Empresa Lima 002 Ltda,1999-07-08,PJ,Santa Maria,RS,2018-12-12,Pessoa Jurídica
15003,Marcos Santos,2002-08-26,F,Campinas,SP,2020-12-16,Pessoa Física
15004,Carla Silva,1977-09-15,F,Joinville,SC,2018-05-29,Pessoa Física
15005,Empresa Silva 005 Ltda,2020-03-01,PJ,Vitória,ES,2021-01-27,Pessoa Jurídica
15006,Gabriela Rodrigues,1993-09-03,M,São Paulo,SP,2025-08-22,Alta Renda
15007,Henrique Silva,1954-03-20,F,Brasília,DF,2021-11-27,Alta Renda
15008,Carla Santos,1977-07-01,M,Campinas,SP,2019-10-15,Pessoa Física
15009,Rafael Nascimento,1988-08-25,M,São Paulo,SP,2020-09-09,Pessoa Física
15010,Tiago Nascimento,1996-02-06,F,Rio de Janeiro,RJ,2021-08-16,Pessoa Física
15011,Tiago Silva,1971-02-13,F,Florianópolis,SC,2018-11-24,Alta Renda
15012,Marcos Oliveira,1987-07-10,M,Blumenau,SC,2020-08-24,Alta Renda
15013,Tiago Pereira,1965-10-30,F,Belo Horizonte,MG,2024-11-21,Pessoa Física
15014,Bruno Almeida,1964-05-15,M,Brasília,DF,2023-07-26,Pessoa Física
15015,Vanessa Costa,1988-06-23,M,Porto Alegre,RS,2020-08-30,Alta Renda
15016,Felipe Rodrigues,1955-07-29,F,Santa Maria,RS,2024-02-18,Alta Renda
15017,William Silva,2005-06-27,F,Caxias do Sul,RS,2026-07-27,Pessoa Física
15018,Vanessa Lima,1966-09-24,F,Santa Cruz do Sul,RS,2022-03-16,Alta Renda
15019,Natália Souza,1987-12-31,M,Florianópolis,SC,2018-07-01,Alta Renda
15020,Felipe Pereira,1961-03-19,F,Florianópolis,SC,2021-03-26,Pessoa Física
15021,Natália Fernandes,1977-05-21,M,Vitória,ES,2026-05-11,Alta Renda
15022,Carla Lima,1956-07-13,F,Santa Cruz do Sul,RS,2020-12-22,Pessoa Física
15023,Sabrina Lima,1998-02-09,F,Caxias do Sul,RS,2023-12-19,Pessoa Física
15024,Gabriela Almeida,2004-03-03,F,Belo Horizonte,MG,2024-04-11,Pessoa Física
15025,Bruno Fernandes,1973-05-11,M,Campinas,SP,2026-12-08,Pessoa Física
15026,Bruno Rodrigues,1975-08-05,M,Curitiba,PR,2024-10-03,Pessoa Física
15027,Empresa Oliveira 027 Ltda,1999-01-11,PJ,Vitória,ES,2019-09-18,Pessoa Jurídica
15028,Vanessa Nascimento,1971-02-05,M,Campinas,SP,2020-11-15,Pessoa Física
15029,Ana Araújo,1954-07-15,F,Goiânia,GO,2018-08-22,Alta Renda
15030,Gabriela Pereira,1969-06-20,M,Santa Cruz do Sul,RS,2020-06-09,Pessoa Física
15031,Empresa Santos 031 Ltda,2014-11-08,PJ,Porto Alegre,RS,2025-08-31,Pessoa Jurídica
15032,Sabrina Santos,1974-07-28,M,Florianópolis,SC,2026-12-27,Pessoa Física
15033,Empresa Santos 033 Ltda,1997-03-28,PJ,Santa Maria,RS,2021-12-31,Pessoa Jurídica
15034,Marcos Lima,1958-05-28,M,Vitória,ES,2026-02-01,Pessoa Física
15035,Isabela Fernandes,1966-09-18,M,Santa Cruz do Sul,RS,2022-04-23,Pessoa Física
15036,Empresa Fernandes 036 Ltda,2010-08-09,PJ,Curitiba,PR,2026-11-25,Pessoa Jurídica
15037,Gabriela Silva,1981-05-07,M,São Paulo,SP,2025-11-22,Pessoa Física
15038,Ana Pereira,1950-11-22,M,Rio de Janeiro,RJ,2022-01-01,Pessoa Física
15039,Tiago Silva,2004-12-16,M,Santa Maria,RS,2019-10-05,Pessoa Física
15040,Henrique Santos,1963-04-12,M,Vitória,ES,2025-03-26,Alta Renda
15041,Felipe Rodrigues,1962-03-15,M,Santa Cruz do Sul,RS,2026-02-11,Pessoa Física
